time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
0.000000000000,-0.001685546875,-0.870235351562,0.001486328125,2.093040039063,-0.000670898438,0.002318359375,0.000977539062,0.040207560420
0.010177321190,-0.001677873736,-0.870261337603,0.001451878649,2.092969241768,-0.001112854457,0.002260934800,0.001006580731,0.040207560420
0.020354642381,-0.001666191043,-0.870312621537,0.001382191393,2.092827590567,-0.001989621998,0.002148365236,0.001066833603,0.040207560420
0.030531963571,-0.001654051701,-0.870388569944,0.001276416090,2.092614952988,-0.003294566329,0.001982984342,0.001160479110,0.040207560420
0.040709284762,-0.001644766806,-0.870488606465,0.001133695279,2.092331177403,-0.005021572326,0.001767166289,0.001289524519,0.040207560420
0.050886605952,-0.001641267089,-0.870612212824,0.000953224595,2.091976154574,-0.007165043444,0.001503309087,0.001455606615,0.040207560420
0.061063927143,-0.001645974798,-0.870758927851,0.000734311291,2.091549876006,-0.009719886752,0.001193816695,0.001659811810,0.040207560420
0.071241248333,-0.001660705150,-0.870928343699,0.000476423403,2.091052480670,-0.012681480059,0.000841081737,0.001902541169,0.040207560420
0.081418569524,-0.001686613934,-0.871120098429,0.000179223261,2.090484283035,-0.016045616309,0.000447470108,0.002183444735,0.040207560420
0.091595890714,-0.001724201831,-0.871333864307,-0.000157418404,2.089845778194,-0.019808420749,0.000015307956,0.002501440480,0.040207560420
0.101773211904,-0.001773377950,-0.871569331616,-0.000533428407,2.089137623334,-0.023966238488,-0.000453129165,0.002854821102,0.040207560420
0.111950533095,-0.001833576502,-0.871826188463,-0.000948554961,2.088360598098,-0.028515494406,-0.000955625491,0.003241439170,0.040207560420
0.122127854285,-0.001903912998,-0.872104097984,-0.001402405214,2.087515549030,-0.033452532983,-0.001490032955,0.003658949987,0.040207560420
0.132305175476,-0.001983361115,-0.872402675118,-0.001894491170,2.086603324846,-0.038773451084,-0.002054277789,0.004105083778,0.040207560420
0.142482496666,-0.002070929360,-0.872721465690,-0.002424278534,2.085624709751,-0.044473940134,-0.002646365469,0.004577915449,0.040207560420
0.152659817857,-0.002165818042,-0.873059930592,-0.002991233661,2.084580361564,-0.050549154194,-0.003264383465,0.005076101696,0.040207560420
0.162837139047,-0.002267541399,-0.873417437456,-0.003594864896,2.083470760099,-0.056993617165,-0.003906501530,0.005599060954,0.040207560420
0.173014460238,-0.002376005791,-0.873793261382,-0.004234755957,2.082296169555,-0.063801176677,-0.004570969584,0.006147080174,0.040207560420
0.183191781428,-0.002491541386,-0.874186595242,-0.004910590345,2.081056616735,-0.070965005843,-0.005256113714,0.006721342145,0.040207560420
0.193369102619,-0.002614890485,-0.874596568975,-0.005622166848,2.079751885053,-0.078477648321,-0.005960330980,0.007323876446,0.040207560420
0.203546423809,-0.002747160064,-0.875022276249,-0.006369407000,2.078381522729,-0.086331097979,-0.006682083762,0.007957445172,0.040207560420
