time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
0.000000000000,-0.001788085937,-0.870441406250,0.001639648438,2.096071289062,0.003641601563,0.000666992188,-0.003373046875,0.040207560420
0.010169787984,-0.001706504283,-0.870424544403,0.001614337181,2.095937852971,0.002787569305,0.000744013405,-0.003320289644,0.040207560420
0.020339575968,-0.001553537668,-0.870392883268,0.001562737534,2.095672085198,0.001106819171,0.000905073755,-0.003216271311,0.040207560420
0.030509363953,-0.001340860169,-0.870348619356,0.001483732024,2.095274910786,-0.001374204398,0.001157588319,-0.003062385392,0.040207560420
0.040679151937,-0.001082114259,-0.870293901675,0.001376180297,2.094747381107,-0.004629827810,0.001508482931,-0.002860602062,0.040207560420
0.050848939921,-0.000792880105,-0.870230654589,0.001239029756,2.094090907389,-0.008635086675,0.001963431953,-0.002614058517,0.040207560420
0.061018727905,-0.000489838159,-0.870160430075,0.001071401702,2.093307352692,-0.013365727023,0.002526386011,-0.002327431884,0.040207560420
0.071188515889,-0.000189095076,-0.870084291710,0.000872653340,2.092398979362,-0.018798264498,0.003199400215,-0.002007063967,0.040207560420
0.081358303873,0.000095990607,-0.870002728107,0.000642421965,2.091368301641,-0.024910069425,0.003982678269,-0.001660865839,0.040207560420
0.091528091858,0.000356854073,-0.869915607096,0.000380651196,2.090217911273,-0.031679429621,0.004874747767,-0.001298018584,0.040207560420
0.101697879842,0.000590977472,-0.869822193977,0.000087593564,2.088950335442,-0.039085538179,0.005872722177,-0.000928439146,0.040207560420
0.111867667826,0.000801939368,-0.869721252570,-0.000236213137,2.087567965149,-0.047108363133,0.006972629579,-0.000561957413,0.040207560420
0.122037455810,0.000998250856,-0.869611227276,-0.000589990466,2.086073065345,-0.055728387416,0.008169784042,-0.000207200037,0.040207560420
0.132207243794,0.001191346761,-0.869490477569,-0.000972774201,2.084467849811,-0.064926259689,0.009459155820,0.000129698130,0.040207560420
0.142377031779,0.001393322601,-0.869357515990,-0.001383468232,2.082754582303,-0.074682448332,0.010835678465,0.000446290412,0.040207560420
0.152546819763,0.001614996737,-0.869211197855,-0.001820889346,2.080935661322,-0.084977010456,0.012294427714,0.000744586298,0.040207560420
0.162716607747,0.001864654744,-0.869050827928,-0.002283798974,2.079013661192,-0.095789560338,0.013830624733,0.001031111245,0.040207560420
0.172886395731,0.002147536736,-0.868876176805,-0.002770921629,2.076991325873,-0.107099461576,0.015439452933,0.001316150018,0.040207560420
0.183056183715,0.002465911482,-0.868687424725,-0.003280952064,2.074871530138,-0.118886201654,0.017115725254,0.001612294384,0.040207560420
0.193225971700,0.002819505104,-0.868485065019,-0.003812554104,2.072657229490,-0.131129857795,0.018853486124,0.001932626179,0.040207560420
0.203395759684,0.003206083004,-0.868269801633,-0.004364354223,2.070351418923,-0.143811541785,0.020645663296,0.002288973002,0.040207560420
0.213565547668,0.003622056626,-0.868042466871,-0.004934932597,2.067957116504,-0.156913723643,0.022483884883,0.002690621504,0.040207560420
0.223735335652,0.004063053518,-0.867803971587,-0.005522813836,2.065477382782,-0.170420373259,0.024358542547,0.003143690804,0.040207560420
0.233905123636,0.004524428101,-0.867555286697,-0.006126458887,2.062915379540,-0.184316909449,0.026259121056,0.003651153754,0.040207560420
0.244074911620,0.005001699081,-0.867297446666,-0.006744258817,2.060274460042,-0.198589991310,0.028174742464,0.004213337373,0.040207560420
0.254244699605,0.005490887050,-0.867031562776,-0.007374530618,2.057558269530,-0.213227216236,0.030094809843,0.004828667950,0.040207560420
0.264414487589,0.005988708113,-0.866758834161,-0.008015515361,2.054770824814,-0.228216795953,0.032009604047,0.005494434871,0.040207560420
0.274584275573,0.006492570992,-0.866480545557,-0.008665380005,2.051916540474,-0.243547265939,0.033910701970,0.006207400371,0.040207560420
