time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
0.000000000000,-0.001788085937,-0.870441406250,0.001639648438,2.096071289062,0.003641601563,0.000666992188,-0.003373046875,0.040207560420
0.010169787984,-0.001788085937,-0.870441406250,0.001639648438,2.096071289062,0.003641601563,0.000460937500,-0.003373046875,0.040207560420
0.020339575968,-0.001891601563,-0.870441406250,0.001639648438,2.096071289062,0.003641601563,0.000666992188,-0.003373046875,0.040207560420
0.030509363953,-0.001891601563,-0.870441406250,0.001486328125,2.096071289062,0.003641601563,0.000666992188,-0.003373046875,0.040207560420
0.040679151937,-0.001994140625,-0.870441406250,0.001486328125,2.095926757812,0.003834960938,0.000666992188,-0.003373046875,0.040207560420
0.050848939921,-0.002096679687,-0.870441406250,0.001341796875,2.095926757812,0.003834960938,0.000666992188,-0.003373046875,0.040207560420
0.061018727905,-0.002200195313,-0.870441406250,0.001341796875,2.095783203125,0.004041015625,0.000666992188,-0.003580078125,0.040207560420
0.071188515889,-0.002309570313,-0.870543945313,0.001197265625,2.095638671875,0.004248046875,0.000874023438,-0.003580078125,0.040207560420
0.081358303873,-0.002412109375,-0.870543945313,0.001053710937,2.095349609375,0.004454101562,0.000874023438,-0.003580078125,0.040207560420
0.091528091858,-0.002618164063,-0.870543945313,0.000909179688,2.095205078125,0.004661132812,0.001080078125,-0.003580078125,0.040207560420
0.101697879842,-0.002824218750,-0.870647460938,0.000620117188,2.094916992188,0.005074218750,0.001493164062,-0.003580078125,0.040207560420
0.111867667826,-0.003029296875,-0.870647460938,0.000187500000,2.094483398438,0.005487304687,0.002538085938,-0.003580078125,0.040207560420
0.122037455810,-0.003441406250,-0.870647460938,-0.000101562500,2.093906250000,0.005487304687,0.003158203125,-0.003580078125,0.040207560420
0.132207243794,-0.003750000000,-0.870543945313,-0.000678710937,2.093184570312,0.005887695312,0.004397460938,-0.003580078125,0.040207560420
0.142377031779,-0.004264648437,-0.870543945313,-0.001255859375,2.092317382812,0.006093750000,0.005649414063,-0.003580078125,0.040207560420
0.152546819763,-0.004888671875,-0.870543945313,-0.001833007813,2.091451171875,0.006507812500,0.007095703125,-0.003580078125,0.040207560420
0.162716607747,-0.005505859375,-0.870543945313,-0.002419921875,2.090576171875,0.006713867188,0.009174804687,-0.003580078125,0.040207560420
0.172886395731,-0.006226562500,-0.870543945313,-0.003141601563,2.089420898438,0.007333984375,0.011252929687,-0.003580078125,0.040207560420
0.183056183715,-0.007055664062,-0.870647460938,-0.004007812500,2.088266601563,0.007734375000,0.013538085937,-0.003580078125,0.040207560420
0.193225971700,-0.007982421875,-0.870647460938,-0.004729492187,2.086966796875,0.008353515625,0.016030273437,-0.003580078125,0.040207560420
0.203395759684,-0.009017578125,-0.870750000000,-0.005740234375,2.085667968750,0.008973632813,0.018934570312,-0.003580078125,0.040207560420
0.213565547668,-0.010046875000,-0.870750000000,-0.006615234375,2.084223632812,0.009580078125,0.021839843750,-0.003580078125,0.040207560420
0.223735335652,-0.011288085937,-0.870750000000,-0.007625976563,2.082626953125,0.009993164063,0.025364257812,-0.003580078125,0.040207560420
